Symbol,Name,Last Sale,Net Change,% Change,Market Cap,Country,IPO Year,Volume,Sector,Industry,Margin of Safety,Business Predictability,Fair Value,Fair Value - Price,Baggers
CANG,Cango Inc. American Depositary Shares  each representing two (2) Class A Ordinary Shares,1.5,0.02,0.01351,202188128.0,,2018.0,36739,Technology,Computer Software: Prepackaged Software,,0.0,$ -4.73,-6.23,-4.153333333333333
OMEX,Odyssey Marine Exploration Inc. Common Stock,4.62,0.05,0.01094,92316383.0,United States,,32776,Consumer Discretionary,Marine Transportation,,1.0,$ -14.58,-19.2,-4.1558441558441555
PAPL,Pineapple Financial Inc. Common Stock,1.5,-0.07,-0.04459,10772976.0,,2023.0,47380,Finance,Finance: Consumer Services,,0.0,$ -4.74,-6.24,-4.16
LEV,The Lion Electric Company Common Shares,1.46,-0.21,-0.12575,330230001.0,Canada,2021.0,2424731,,,,0.0,$ -4.62,-6.08,-4.164383561643835
IMMX,Immix Biopharma Inc. Common Stock,3.35,-0.35,-0.09459,66555200.0,United States,2021.0,352656,Health Care, Medicinal Chemicals and Botanical Products ,,0.0,$ -10.62,-13.969999999999999,-4.170149253731343
ZNTL,Zentalis Pharmaceuticals Inc. Common Stock,14.91,-0.58,-0.03744,1058016060.0,United States,2020.0,1097286,Health Care,Biotechnology: Pharmaceutical Preparations,,0.0,$ -47.32,-62.230000000000004,-4.173708920187794
CVR,Chicago Rivet & Machine Co. Common Stock,15.69,0.0,0.0,15158611.0,United States,1930.0,114,Industrials,Industrial Machinery/Components,,1.0,$ -49.86,-65.55,-4.177820267686425
ZH,Zhihu Inc. American Depositary Shares (every two of each representing one Class A ordinary share),0.799,0.0139,0.0177,505544127.0,China,2021.0,1416467,Consumer Discretionary,Business Services,,0.0,$ -2.54,-3.339,-4.178973717146433
GNSS,Genasys Inc. Common Stock,1.98,-0.02,-0.01,87173700.0,United States,,147435,Consumer Staples,Consumer Electronics/Appliances,,1.0,$ -6.35,-8.33,-4.207070707070707
ZVIA,Zevia PBC Class A Common Stock,1.5,-0.11,-0.06832,107010503.0,United States,2021.0,125075,Consumer Staples,Beverages (Production/Distribution),,0.0,$ -4.85,-6.35,-4.233333333333333
SCTL,Societal CDMO Inc. Common Stock,1.07,0.61,1.32609,112123398.0,United States,2014.0,24657289,Health Care,Pharmaceuticals and Biotechnology,,1.0,$ -3.46,-4.53,-4.233644859813084
ARR,ARMOUR Residential REIT Inc.,19.8,0.76,0.03992,970108603.0,United States,,1323307,Real Estate,Real Estate Investment Trusts,,1.0,$ -64.06,-83.86,-4.235353535353535
IPA,ImmunoPrecise Antibodies Ltd. Common Stock,1.845,0.035,0.01934,46217730.0,Canada,,47216,Health Care,Biotechnology: Pharmaceutical Preparations,,1.0,$ -5.99,-7.835,-4.246612466124661
MREO,Mereo BioPharma Group plc American Depositary Shares,3.8,0.07,0.01877,532671145.0,United Kingdom,,1538721,Health Care,Biotechnology: Pharmaceutical Preparations,,0.0,$ -12.35,-16.15,-4.25
AMPG,Amplitech Group Inc. Common Stock,1.92,-0.01,-0.00518,18599257.0,United States,,20607,Technology,Industrial Machinery/Components,,1.0,$ -6.25,-8.17,-4.255208333333333
BITF,Bitfarms Ltd. Common Stock,2.85,-0.31,-0.0981,780347100.0,Canada,,39071476,Finance,Finance: Consumer Services,,0.0,$ -9.31,-12.16,-4.266666666666667
CMBM,Cambium Networks Corporation Ordinary Shares,4.25,0.03,0.00711,117576790.0,Cayman Islands,2019.0,145949,Technology,Radio And Television Broadcasting And Communications Equipment,,0.0,$ -13.96,-18.21,-4.284705882352942
RLAY,Relay Therapeutics Inc. Common Stock,10.02,-0.06,-0.00595,1314413921.0,United States,2020.0,954879,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),,0.0,$ -32.93,-42.95,-4.286427145708584
SOPH,SOPHiA GENETICS SA Ordinary Shares,5.0,0.0,0.0,321650000.0,Switzerland,2021.0,19543,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),,0.0,$ -16.46,-21.46,-4.292
VNCE,Vince Holding Corp. Common Stock,3.14,-0.14,-0.04268,39258626.0,,2013.0,2609,Consumer Discretionary,Clothing/Shoe/Accessory Stores,,1.0,$ -10.39,-13.530000000000001,-4.30891719745223
BEEM,Beam Global Common Stock,7.0,0.15,0.0219,4514632467.18336,United States,,102064,Technology,Semiconductors,,1.0,$ -23.19,-30.19,-4.312857142857143
NVRO,Nevro Corp. Common Stock,14.56,-0.26,-0.01754,529953162.0,United States,2014.0,505143,Health Care,Medical/Dental Instruments,,1.0,$ -48.48,-63.04,-4.329670329670329
MOND,Mondee Holdings Inc. Class A Common Stock,2.25,0.04,0.0181,193095821.0,United States,2021.0,96526,Consumer Discretionary,Transportation Services,,0.0,$ -7.50,-9.75,-4.333333333333333
LNSR,LENSAR Inc. Common Stock,4.88,-0.12,-0.024,54892714.0,United States,,29955,Health Care,Medical Electronics,,0.0,$ -16.27,-21.15,-4.334016393442623
INTG,Intergroup Corporation (The) Common Stock,23.4,-0.25,-0.01057,52051966.0,United States,,3777,Real Estate,Building operators,,1.0,$ -78.59,-101.99000000000001,-4.358547008547009
LTRN,Lantern Pharma Inc. Common Stock,4.81,-0.29,-0.05686,52280082.0,United States,2020.0,705613,Health Care,Biotechnology: Pharmaceutical Preparations,,0.0,$ -16.16,-20.97,-4.35966735966736
FURY,Fury Gold Mines Limited Common Shares,0.3441,0.002,0.00585,50082878.0,,2020.0,70340,Basic Materials,Precious Metals,,1.0,$ -1.16,-1.5041,-4.371113048532403
BTSG,BrightSpring Health Services Inc. Common Stock,8.99,-0.74,-0.07605,1539001597.0,United States,2024.0,4863198,,,,0.0,$ -30.31,-39.3,-4.371523915461624
CRESY,Cresud S.A.C.I.F. y A. American Depositary Shares,7.83,0.06,0.00772,469253967.0,Argentina,1997.0,156155,Finance,Real Estate,,1.0,$ -26.43,-34.26,-4.375478927203065
PHR,Phreesia Inc. Common Stock,24.75,-0.52,-0.02058,1376964815.0,United States,2019.0,730134,Consumer Discretionary,Business Services,,0.0,$ -83.75,-108.5,-4.383838383838384
ESGL,ESGL Holdings Limited Ordinary Shares,0.451,-0.0379,-0.07752,5720051.0,Singapore,,46454,,,,0.0,$ -1.53,-1.981,-4.392461197339246
WAVE,Eco Wave Power Global AB (publ) American Depositary Shares,1.2855,-0.0245,-0.0187,7134525.0,Israel,2021.0,23489,Utilities,Electric Utilities: Central,,0.0,$ -4.37,-5.6555,-4.399455464799688
CAUD,Collective Audience Inc.. Common Stock,0.95,0.013,0.01387,12530751.0,United States,2021.0,77112,Finance,Finance: Consumer Services,,0.0,$ -3.23,-4.18,-4.3999999999999995
CYT,Cyteir Therapeutics Inc. Common Stock,3.11,0.01,0.00323,111953991.0,United States,2021.0,58560,Health Care,Biotechnology: Pharmaceutical Preparations,,0.0,$ -10.62,-13.729999999999999,-4.414790996784566
NCV,Virtus Convertible & Income Fund Common Shares of Beneficial Interest,3.24,0.02,0.00621,292810364.0,United States,2003.0,619141,Finance,Finance Companies,,0.0,$ -11.08,-14.32,-4.419753086419753
BAK,Braskem SA ADR,8.47,0.18,0.02171,3376175177.0,Brazil,,865132,Industrials,Major Chemicals,,1.0,$ -28.97,-37.44,-4.420306965761511
ANL,Adlai Nortye Ltd. American Depositary Shares,7.15,0.0,0.0,263836916.0,Cayman Islands,2023.0,599,,,,0.0,$ -24.58,-31.729999999999997,-4.437762237762237
ICD,Independence Contract Drilling Inc. Common Stock,1.78,-0.01,-0.00559,25071033.0,,2014.0,33703,Energy,Oil & Gas Production,,1.0,$ -6.12,-7.9,-4.438202247191011
SPRB,Spruce Biosciences Inc. Common Stock,5.0,-0.37,-0.0689,203553460.0,United States,2020.0,557962,Health Care, Medicinal Chemicals and Botanical Products ,,0.0,$ -17.20,-22.2,-4.4399999999999995
ICCM,IceCure Medical Ltd. Ordinary Shares,1.31,0.0,0.0,59762200.0,Israel,,115888,,,,0.0,$ -4.51,-5.82,-4.442748091603053
DOUG,Douglas Elliman Inc. Common Stock,1.84,0.06,0.03371,163221469.0,United States,2021.0,725040,Real Estate,Building operators,,0.0,$ -6.35,-8.19,-4.451086956521738
DPG,Duff & Phelps Utility and Infrastructure Fund Inc.,9.11,0.11,0.01222,0.0,United States,2011.0,124110,Finance,Trusts Except Educational Religious and Charitable,,0.0,$ -31.56,-40.67,-4.464324917672887
AKYA,Akoya BioSciences Inc. Common Stock,5.74,0.08,0.01413,281697233.0,United States,2021.0,181266,Industrials,Medical Specialities,,0.0,$ -19.97,-25.71,-4.479094076655052
IMRX,Immuneering Corporation Class A Common Stock,6.2,-0.15,-0.02362,181468550.0,United States,2021.0,43617,Health Care,Biotechnology: Pharmaceutical Preparations,,0.0,$ -21.58,-27.779999999999998,-4.480645161290322
SKYX,SKYX Platforms Corp. Common Stock,1.29,0.08,0.06612,118894673.0,United States,2022.0,695055,Consumer Discretionary,Building Products,,0.0,$ -4.50,-5.79,-4.488372093023256
CULP,Culp Inc. Common Stock,4.92,-0.08,-0.016,61351923.0,United States,,27118,Consumer Discretionary,Textiles,,1.0,$ -17.20,-22.119999999999997,-4.495934959349593
LXRX,Lexicon Pharmaceuticals Inc. Common Stock,2.49,-0.12,-0.04598,609862491.0,United States,,4451104,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),,1.0,$ -8.77,-11.26,-4.522088353413654
GP,GreenPower Motor Company Inc. Common Shares,2.13,0.0,0.0,53231175.0,Canada,,23166,Consumer Discretionary,Construction/Ag Equipment/Trucks,,1.0,$ -7.52,-9.649999999999999,-4.530516431924882
REKR,Rekor Systems Inc. Common Stock,2.38,0.13,0.05778,164570081.0,United States,,853265,Telecommunications,Telecommunications Equipment,,0.0,$ -8.42,-10.8,-4.537815126050421
AAU,Almaden Minerals Ltd. Common Shares,0.1351,0.0001,0.00074,18538612.0,Canada,2015.0,144469,,,,1.0,$ -0.48,-0.6151,-4.552923760177646
ABAT,American Battery Technology Company Common Stock,2.14,0.05,0.02392,111033752.0,United States,,279641,Basic Materials,Metal Mining,,0.0,$ -7.62,-9.76,-4.5607476635514015
NXG,NXG NextGen Infrastructure Income Fund Common Shares of Beneficial Interest,35.4,0.5,0.01433,92100676.0,,2012.0,21359,,,,0.0,$ -126.49,-161.89,-4.57316384180791
USEG,U.S. Energy Corp. Common Stock (DE),1.02,-0.01,-0.00971,26016701.0,United States,,20123,Energy,Oil & Gas Production,,1.0,$ -3.66,-4.68,-4.588235294117647
EYEN,Eyenovia Inc. Common Stock,2.165,-0.135,-0.0587,95524617.0,United States,2018.0,1795383,Health Care,Biotechnology: Pharmaceutical Preparations,,0.0,$ -7.77,-9.934999999999999,-4.588914549653579
MPAA,Motorcar Parts  of America Inc. Common Stock,8.99,-0.03,-0.00333,176764796.0,United States,,70213,Consumer Discretionary,Auto Parts:O.E.M.,,1.5,$ -32.31,-41.300000000000004,-4.593993325917687
BMRA,Biomerica Inc. Common Stock,1.22,-0.01,-0.00813,20522408.0,United States,,15932,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,,1.0,$ -4.39,-5.609999999999999,-4.598360655737705
STOK,Stoke Therapeutics Inc. Common Stock,7.74,-0.22,-0.02764,345620273.0,United States,2019.0,267462,Health Care,Biotechnology: Pharmaceutical Preparations,,0.0,$ -27.93,-35.67,-4.608527131782946
AGAE,Allied Gaming & Entertainment Inc. Common Stock,0.9503,-0.0047,-0.00492,35011583.0,United States,2017.0,55204,Consumer Discretionary,Services-Misc. Amusement & Recreation,,0.0,$ -3.44,-4.3903,-4.619909502262443
SPIR,Spire Global Inc. Class A Common Stock,12.4,1.09,0.09637,277263405.0,United States,2020.0,221446,Consumer Discretionary,Telecommunications Equipment,,0.0,$ -44.89,-57.29,-4.620161290322581
NCZ,Virtus Convertible & Income Fund II Common Shares of Beneficial Interest,2.87,0.02,0.00702,218452200.0,United States,2003.0,522975,Finance,Finance Companies,,0.0,$ -10.39,-13.260000000000002,-4.62020905923345
TURN,180 Degree Capital Corp. Common Stock,4.32,0.0562,0.01318,44814902.0,United States,,8122,Finance,Finance/Investors Services,,1.0,$ -15.70,-20.02,-4.634259259259259
SGHT,Sight Sciences Inc. Common Stock,4.02,-0.09,-0.0219,195974502.0,United States,2021.0,60726,Health Care,Medical Specialities,,0.0,$ -14.66,-18.68,-4.64676616915423
TNYA,Tenaya Therapeutics Inc. Common Stock,5.95,0.05,0.00847,405260563.0,United States,2021.0,646832,Health Care, Medicinal Chemicals and Botanical Products ,,0.0,$ -21.70,-27.65,-4.647058823529411
BKSY,BlackSky Technology Inc. Class A Common Stock,1.42,-0.05,-0.03401,203042254.0,United States,2019.0,853881,Technology,Radio And Television Broadcasting And Communications Equipment,,0.0,$ -5.19,-6.61,-4.654929577464789
RMBL,RumbleOn Inc. Class B Common Stock,7.59,0.07,0.00931,127962079.0,United States,,78496,Technology,EDP Services,,0.0,$ -27.81,-35.4,-4.664031620553359
SBGI,Sinclair Inc. Class A Common Stock,14.85,0.06,0.00406,943191572.0,United States,1995.0,866020,Industrials,Broadcasting,,1.0,$ -54.43,-69.28,-4.665319865319866
GFR,Greenfire Resources Ltd. Common Shares,5.04,0.16,0.03279,345958276.0,Canada,,9225,,,,0.0,$ -18.48,-23.52,-4.666666666666667
IAUX,i-80 Gold Corp. Common Shares,1.26,0.02,0.01613,376110421.0,Canada,2022.0,965667,Basic Materials,Precious Metals,,0.0,$ -4.62,-5.88,-4.666666666666667
FHTX,Foghorn Therapeutics Inc. Common Stock,7.73,-0.05,-0.00643,326338384.0,United States,2020.0,88800,Health Care, Medicinal Chemicals and Botanical Products ,,0.0,$ -28.39,-36.120000000000005,-4.672703751617076
ROOT,Root Inc. Class A Common Stock,32.11,4.14,0.14802,468806000.0,United States,2020.0,2231439,Finance,Property-Casualty Insurers,,0.0,$ -118.06,-150.17000000000002,-4.676736219246341
WBUY,WEBUY GLOBAL LTD. Ordinary Shares,0.407,0.0032,0.00792,21319311.0,Singapore,2023.0,85100,,,,0.0,$ -1.50,-1.907,-4.685503685503686
MDAI,Spectral AI Inc. Class A Common Stock,2.0,-0.06,-0.02913,0.0,United States,2021.0,227731,Health Care,Medical/Dental Instruments,,0.0,$ -7.39,-9.39,-4.695
BRN,Barnwell Industries Inc. Common Stock,2.23,0.015,0.00677,22362641.0,United States,1965.0,7619,Energy,Oil & Gas Production,,1.0,$ -8.24,-10.47,-4.695067264573991
THCH,TH International Limited Ordinary shares,1.28,-0.01,-0.00775,190952369.0,China,,54349,Finance,Blank Checks,,0.0,$ -4.73,-6.010000000000001,-4.6953125
VALN,Valneva SE American Depositary Shares,7.1,-0.1999,-0.02738,491204561.0,France,2021.0,26976,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),,1.0,$ -26.30,-33.4,-4.704225352112676
RGTI,Rigetti Computing Inc. Common Stock,1.88,-0.13,-0.06468,275695482.0,United States,,10625553,Technology,Retail: Computer Software & Peripheral Equipment,,0.0,$ -7.04,-8.92,-4.74468085106383
CNSL,Consolidated Communications Holdings Inc. Common Stock,4.31,0.01,0.00233,502063215.0,United States,2005.0,465933,Telecommunications,Telecommunications Equipment,,1.0,$ -16.16,-20.47,-4.749419953596288
GPMT,Granite Point Mortgage Trust Inc. Common Stock,4.74,0.18,0.03947,244478966.0,United States,2017.0,441754,Real Estate,Real Estate Investment Trusts,,0.0,$ -17.89,-22.630000000000003,-4.774261603375527
DALN,DallasNews Corporation Series A Common Stock,3.97,-0.11,-0.02696,21249385.0,United States,,39314,Consumer Discretionary,Newspapers/Magazines,,1.0,$ -15.00,-18.97,-4.778337531486145
WIMI,WiMi Hologram Cloud Inc. American Depositary Share,1.13,0.0,0.0,97980087.0,China,2020.0,678043,Technology,Computer Software: Prepackaged Software,,0.0,$ -4.27,-5.3999999999999995,-4.778761061946903
KEP,Korea Electric Power Corporation Common Stock,9.32,0.13,0.01415,11966210395.0,South Korea,1994.0,64297,Industrials,Electrical Products,,1.0,$ -35.27,-44.59,-4.784334763948498
CSTE,Caesarstone Ltd. Ordinary Shares,4.42,0.01,0.00227,152534200.0,Israel,2012.0,61142,Industrials,Building Materials,,1.0,$ -16.73,-21.15,-4.785067873303167
ZKIN,ZK International Group Co. Ltd Ordinary Share,0.6354,-0.0036,-0.00563,19309806.0,China,2017.0,19424,Industrials,Metal Fabrications,,0.0,$ -2.42,-3.0553999999999997,-4.808624488511174
CAF,Morgan Stanley China A Share Fund Inc. Common Stock,12.26,0.07,0.00574,0.0,United States,2006.0,141345,Finance,Investment Managers,,0.0,$ -46.74,-59,-4.8123980424143555
NMG,Nouveau Monde Graphite Inc. Common Shares,2.53,-0.02,-0.00784,169793633.0,,,74563,Basic Materials,Other Metals and Minerals,,1.0,$ -9.66,-12.19,-4.818181818181818
ADPT,Adaptive Biotechnologies Corporation Common Stock,4.11,-0.04,-0.00964,595016007.0,United States,2019.0,1035665,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),,0.0,$ -15.70,-19.81,-4.8199513381995125
SPWR,SunPower Corporation Common Stock,3.11,-0.06,-0.01893,545372984.0,United States,2005.0,11860104,Technology,Semiconductors,,1.0,$ -11.89,-15,-4.823151125401929
OCN,Ocwen Financial Corporation NEW Common Stock,26.08,0.04,0.00154,200216369.0,United States,,11849,Finance,Finance: Consumer Services,,1.0,$ -100.32,-126.39999999999999,-4.846625766871165
SUP,Superior Industries International Inc. Common Stock (DE),3.55,0.16,0.0472,99724612.0,United States,,105247,Consumer Discretionary,Auto Parts:O.E.M.,,1.0,$ -13.70,-17.25,-4.859154929577465
IMRN,Immuron Limited American Depositary Shares,1.72,-0.01,-0.00578,9795329.0,Australia,2017.0,6762,Health Care,Biotechnology: Pharmaceutical Preparations,,0.0,$ -6.66,-8.38,-4.872093023255815
YI,111 Inc. American Depositary Shares,1.37,0.01,0.00735,114418717.0,China,2018.0,18219,Consumer Staples,Retail-Drug Stores and Proprietary Stores,,0.0,$ -5.31,-6.68,-4.875912408759124
RAPT,RAPT Therapeutics Inc. Common Stock,8.57,-0.09,-0.01039,294775537.0,United States,2019.0,1914835,Health Care,Biotechnology: Pharmaceutical Preparations,,0.0,$ -33.24,-41.81,-4.878646441073513
ACIC,American Coastal Insurance Corporation Common Stock,13.94,-0.01,-0.00072,611934942.0,United States,,416758,Finance,Property-Casualty Insurers,,1.0,$ -54.13,-68.07000000000001,-4.883070301291249
IPW,iPower Inc. Common Stock,0.7417,-0.0083,-0.01107,22116223.0,United States,2021.0,3754,Consumer Discretionary,Catalog/Specialty Distribution,,0.0,$ -2.89,-3.6317000000000004,-4.896454091950924
CTGO,Contango ORE Inc. Common Stock,16.93,0.44,0.02668,159144167.0,United States,2021.0,17410,Basic Materials,Precious Metals,,1.0,$ -66.13,-83.06,-4.9060838747785
BARK,BARK Inc. Class A Common Stock,1.2,-0.02,-0.01639,212614648.0,United States,2020.0,410949,Consumer Discretionary,Department/Specialty Retail Stores,,0.0,$ -4.69,-5.890000000000001,-4.908333333333334
MEDS,TRxADE HEALTH Inc. Common Stock,9.52,1.02,0.12,11471676.0,United States,,44285,Health Care,Other Pharmaceuticals,,1.0,$ -37.28,-46.8,-4.915966386554622
MSAI,MultiSensor AI Holdings Inc. Common Stock,2.65,0.01,0.00379,31685581.0,United States,2021.0,47441,,,,0.0,$ -10.39,-13.040000000000001,-4.920754716981133
IVVD,Invivyd Inc. Common Stock,3.93,-0.24,-0.05755,432751793.0,United States,2021.0,270216,Health Care,Biotechnology: Pharmaceutical Preparations,,0.0,$ -15.46,-19.39,-4.933842239185751
FBYD,Falcon's Beyond Global Inc. Class A Common Stock,10.8099,0.0499,0.00464,1474433606.0,United States,,5355,,,,0.0,$ -42.55,-53.359899999999996,-4.9362066254081896
ANNX,Annexon Inc. Common Stock,5.57,0.08,0.01457,296541146.0,United States,2020.0,1801077,Health Care,Biotechnology: Pharmaceutical Preparations,,0.0,$ -21.93,-27.5,-4.937163375224416
FARM,Farmer Brothers Company Common Stock,3.595,0.045,0.01268,75762590.0,United States,,176146,Consumer Staples,Packaged Foods,,1.0,$ -14.20,-17.794999999999998,-4.949930458970792
ACIU,AC Immune SA Common Stock,3.62,-0.29,-0.07417,302704400.0,Switzerland,2016.0,96797,Health Care,Biotechnology: Pharmaceutical Preparations,,0.0,$ -14.36,-17.98,-4.966850828729282
COCH,Envoy Medical Inc. Class A Common Stock,4.71,1.2,0.34188,92080415.0,United States,2021.0,8026191,Finance,Blank Checks,,0.0,$ -18.70,-23.41,-4.9702760084925695
ALT,Altimmune Inc. Common Stock,12.1,-1.18,-0.08886,650119339.0,United States,,7794392,Health Care,Biotechnology: Pharmaceutical Preparations,,1.0,$ -48.13,-60.230000000000004,-4.977685950413224
CETY,Clean Energy Technologies Inc. Common Stock,0.7049,0.0148,0.02145,27469216.0,United States,,37760,Consumer Discretionary,Metal Fabrications,,1.0,$ -2.81,-3.5149,-4.986381046957015
SNAL,Snail Inc. Class A Common Stock,1.07,-0.13,-0.10833,39215206.0,United States,2022.0,73696,Technology,Computer Software: Prepackaged Software,,0.0,$ -4.27,-5.34,-4.990654205607476
SSKN,Strata Skin Sciences Inc. Common Stock,0.501,-0.009,-0.01765,17559465.0,United States,2005.0,41470,Health Care,Medical/Dental Instruments,,1.0,$ -2.01,-2.5109999999999997,-5.011976047904191
